race_id,date,venue,race_no,config,surface,distance,going,horse_ratings,prize,race_class,place_combination1,place_combination2,place_combination3,place_combination4,place_dividend1,place_dividend2,place_dividend3,place_dividend4,win_combination1,win_dividend1,win_combination2,win_dividend2
227,8/31/1997,ST,3,A,0,1200,GOOD,100-80,,2,1,5,3,,12.5,98.5,19.5,,1,18.5,,
228,8/31/1997,ST,4,A,0,2400,GOOD,G,,Group One,1,6,11,,12,23,15.5,,1,23,,
229,8/31/1997,ST,5,A,0,1200,GOOD,G,,Group One,12,6,1,,136,18.5,11.5,,12,679,,
230,8/31/1997,ST,6,A,0,1400,GOOD,80-60,,3,2,5,4,,32,36,16.5,,2,83,,
231,8/31/1997,ST,7,A,0,1600,GOOD,G,,Group One,1,8,7,,15.5,49,25,,1,44.5,,
232,8/31/1997,ST,8,A,0,2000,GOOD,G,,Group One,1,5,3,,16,27.5,77,,1,59.5,,
233,8/31/1997,ST,9,A,0,1600,GOOD,80-60,,3,4,9,14,,13.5,24.5,14.5,,4,26,,
234,8/31/1997,ST,10,A,0,1600,GOOD,105-80,,1,1,4,7,,175.5,12.5,186.5,,1,836,,
235,9/3/1997,HV,1,B,0,1200,GOOD,40-0,,5,3,1,7,,26.5,12,105.5,,3,75,,
236,9/3/1997,HV,2,B,0,1650,GOOD,60-40,,4,6,10,8,,26.5,21,30,,6,80,,
237,9/3/1997,HV,3,B,0,1200,GOOD,60-40,,4,12,8,7,,42,34,21,,12,131,,
238,9/3/1997,HV,4,B,0,1650,GOOD,60-40,,4,5,10,8,,36.5,46,30,,5,154.5,,
239,9/3/1997,HV,5,B,0,1200,GOOD,80-60,,3,10,8,12,,32.5,14,78.5,,10,118,,
240,9/3/1997,HV,6,B,0,1200,GOOD,80-60,,3,9,5,11,,12.5,29.5,22.5,,9,32.5,,
241,9/3/1997,HV,7,B,0,1000,GOOD,105-80,,1,7,6,10,,21,34.5,98,,7,68,,
242,9/3/1997,HV,8,B,0,1650,GOOD,85-60,,3,3,9,8,,44.5,36,26.5,,3,133.5,,
243,9/6/1997,ST,1,C+3,0,1000,GOOD,60-40,,4,8,1,2,,34.5,18,16,,8,76.5,,
244,9/6/1997,ST,2,C+3,0,1600,GOOD TO FIRM,40-10,,5,2,1,12,,13,31,30.5,,2,24,,
245,9/6/1997,ST,3,C+3,0,1400,GOOD TO FIRM,40-0,,5,9,12,5,,75,90.5,15.5,,9,282.5,,
246,9/6/1997,ST,4,C+3,0,1600,GOOD TO FIRM,60-40,,4,12,10,7,,61.5,14,28,,12,160.5,,
247,9/6/1997,ST,5,C+3,0,1000,GOOD TO FIRM,80-60,,3,9,8,14,,30.5,12,26,,9,93.5,,
248,9/6/1997,ST,6,C+3,0,1400,GOOD TO FIRM,60-40,,4,9,13,12,,18.5,14,50.5,,9,40.5,,
249,9/6/1997,ST,7,C+3,0,1800,GOOD TO FIRM,80-60,,3,10,7,4,,46,17,16.5,,10,155,,
250,9/6/1997,ST,8,C+3,0,1400,GOOD TO FIRM,100-80,,2,4,1,5,,24,39.5,20.5,,4,104,,
251,9/6/1997,ST,9,C+3,0,1800,GOOD TO FIRM,100-80,,2,5,11,6,,21,15.5,50.5,,5,60.5,,
252,9/6/1997,ST,10,C+3,0,1400,GOOD TO FIRM,80-60,,3,6,2,3,,14,18.5,50.5,,6,23,,
253,9/14/1997,ST,1,A+3,0,1200,GOOD TO FIRM,40-10,,5,12,5,9,,13.5,32,27.5,,12,33,,
254,9/14/1997,ST,2,A+3,0,1200,GOOD TO FIRM,60-40,,4,10,9,6,,18.5,35,92,,10,62.5,,
255,9/14/1997,ST,3,A,1,1650,GOOD,60-40,,4,10,5,7,,17.5,222,29,,10,47,,
256,9/14/1997,ST,4,A+3,0,1800,GOOD TO FIRM,40-0,,5,9,5,4,,15.5,20,27,,9,39,,
257,9/14/1997,ST,5,A+3,0,1600,GOOD TO FIRM,60-40,,4,7,2,6,,33.5,25.5,44,,7,114.5,,
258,9/14/1997,ST,6,A+3,0,2000,GOOD TO FIRM,60-40,,4,8,9,12,,155.5,99,34,,8,447.5,,
259,9/14/1997,ST,7,A+3,0,1400,GOOD TO FIRM,80-60,,3,6,14,12,,38,22.5,56.5,,6,146.5,,
260,9/14/1997,ST,8,A,1,1650,GOOD,105-80,,1,1,13,9,,47,38.5,16.5,,1,181.5,,
261,9/14/1997,ST,9,A+3,0,1200,GOOD TO FIRM,80-60,,3,3,4,8,,26,12,36.5,,3,104,,
262,9/14/1997,ST,10,A+3,0,1600,GOOD TO FIRM,80-60,,3,4,7,3,,26.5,39.5,58.5,,4,89,,
263,9/18/1997,ST,1,B+2,0,1600,GOOD TO FIRM,60-40,,4,1,9,10,,23,40,15,,1,56,,
264,9/18/1997,ST,2,B+2,0,1400,GOOD TO FIRM,40-10,,5,7,4,9,,18,25.5,53.5,,7,41,,
265,9/18/1997,ST,3,B+2,0,1600,GOOD TO FIRM,40-0,,5,1,14,9,,29.5,85,26.5,,1,95,,
266,9/18/1997,ST,4,B+2,0,1200,GOOD TO FIRM,60-40,,4,6,4,13,,29,51.5,47.5,,6,83,,
267,9/18/1997,ST,5,B+2,0,1400,GOOD TO FIRM,60-40,,4,6,14,7,,13.5,54.5,42,,6,27,,
268,9/18/1997,ST,6,B+2,0,1200,GOOD TO FIRM,80-60,,3,10,13,12,,18,23.5,138,,10,64,,
269,9/18/1997,ST,7,B+2,0,1400,GOOD TO FIRM,60-40,,4,6,3,2,,26,20,52.5,,6,86.5,,
270,9/18/1997,ST,8,B+2,0,1000,GOOD TO FIRM,95-75,,2,10,5,6,,14,21,34.5,,10,29,,
271,9/18/1997,ST,9,B+2,0,1600,GOOD TO FIRM,80-60,,3,1,3,2,,17,20,15,,1,45.5,,
272,9/18/1997,ST,10,B+2,0,1400,GOOD TO FIRM,G,,Hong Kong Group Three,3,4,5,,27.5,19.5,132.5,,3,87.5,,
273,9/18/1997,ST,11,B+2,0,1400,GOOD TO FIRM,95-75,,2,12,5,8,,24,18.5,58,,12,67,,
274,9/21/1997,ST,1,A,1,1200,FAST,40-0,,5,9,5,11,,12,53.5,34,,9,25.5,,
275,9/21/1997,ST,2,C,0,1400,GOOD,40-0,,5,3,1,5,,18.5,15,94,,3,55,,
276,9/21/1997,ST,3,C,0,1000,GOOD,60-40,,4,10,7,14,,18.5,23.5,103.5,,10,49.5,,
277,9/21/1997,ST,4,A,1,1200,FAST,60-40,,4,12,7,9,,24.5,44.5,21,,12,95,,
278,9/21/1997,ST,5,C,0,1600,GOOD,60-40,,4,2,13,12,,14,13.5,39.5,,2,24,,
279,9/21/1997,ST,6,A,1,1200,FAST,85-60,,3,2,4,9,,27.5,25.5,50.5,,2,99,,
280,9/21/1997,ST,7,C,0,1000,GOOD,80-60,,3,2,4,14,,11.5,44.5,32,,2,18.5,,
281,9/21/1997,ST,8,C,0,1600,GOOD,100-80,,2,9,5,4,,12,63,14.5,,9,18,,
282,9/21/1997,ST,9,C,0,1800,GOOD,80-60,,3,9,7,5,,21,15,16,,9,52.5,,
283,9/21/1997,ST,10,C,0,1400,GOOD,80-60,,3,9,12,3,,13.5,98.5,110,,9,26.5,,
284,9/24/1997,HV,1,A,0,1650,GOOD,40-0,,5,4,12,11,,17.5,47,21,,4,56.5,,
285,9/24/1997,HV,2,A,0,1200,GOOD,60-40,,4,4,2,6,,33,40,18,,4,90,,
286,9/24/1997,HV,3,A,0,1800,GOOD,60-40,,4,2,9,4,,35.5,40,17.5,,2,147,,
287,9/24/1997,HV,4,A,0,1650,GOOD,60-40,,4,10,4,1,,45,22,31.5,,10,148,,
288,9/24/1997,HV,5,A,0,1650,GOOD,80-60,,3,1,12,3,,37,27.5,16,,1,113,,
289,9/24/1997,HV,6,A,0,1200,GOOD,80-60,,3,6,7,5,,92.5,21.5,24,,6,323,,
290,9/24/1997,HV,7,A,0,1650,GOOD,85-60,,3,11,3,10,,57.5,34,23,,11,192.5,,
291,9/24/1997,HV,8,A,0,1200,GOOD,95-75,,2,1,9,10,,47.5,71,49.5,,1,168,,
292,9/27/1997,ST,1,C+3,0,1000,GOOD,60-40,,4,8,6,14,,37.5,34.5,23.5,,8,100,,
293,9/27/1997,ST,2,C+3,0,1200,GOOD,60-40,,4,4,8,9,,12.5,58.5,26,,4,22.5,,
294,9/27/1997,ST,3,C+3,0,1400,GOOD,60-40,,4,13,2,12,,13,29.5,32.5,,13,38.5,,
295,9/27/1997,ST,4,A,1,1800,GOOD,40-0,,5,10,14,11,,35.5,75.5,44.5,,10,99,,
296,9/27/1997,ST,5,A,1,1200,GOOD,80-60,,3,4,10,5,,17.5,20.5,31.5,,4,59.5,,
297,9/27/1997,ST,6,C+3,0,1400,GOOD,60-40,,4,2,6,3,,14.5,29,26.5,,2,28,,
298,9/27/1997,ST,7,C+3,0,1400,GOOD,100-80,,2,2,10,9,,18,13,51,,2,61.5,,
299,9/27/1997,ST,8,C+3,0,1000,GOOD TO FIRM,G,,Hong Kong Group Three,14,2,6,,16,17.5,40.5,,14,35.5,,
300,9/27/1997,ST,9,A,1,1650,GOOD,85-60,,3,6,12,13,,15,45.5,50,,6,32.5,,
301,9/27/1997,ST,10,C+3,0,1400,GOOD TO FIRM,80-60,,3,7,3,8,,41.5,13,19,,7,144,,
302,10/1/1997,HV,1,B,0,1000,GOOD,40-0,,5,1,5,4,,12.5,89,58,,1,27.5,,
303,10/1/1997,HV,2,B,0,1200,GOOD,60-40,,4,10,6,1,,18.5,20,13.5,,10,68,,
304,10/1/1997,HV,3,B,0,1800,GOOD,110-90,,1,6,7,2,,15.5,29,13.5,,6,35.5,,
305,10/1/1997,HV,4,B,0,1200,GOOD,60-40,,4,7,12,8,,21,30,80.5,,7,61.5,,
306,10/1/1997,HV,5,B,0,1650,GOOD,60-40,,4,4,1,3,,56,26,28.5,,4,225,,
307,10/1/1997,HV,6,B,0,1200,GOOD,80-60,,3,10,12,4,,16,101,25.5,,10,42.5,,
308,10/1/1997,HV,7,B,0,1800,GOOD,90-70,,2,6,9,5,,13.5,15,27.5,,6,28.5,,
309,10/1/1997,HV,8,B,0,1650,GOOD,80-60,,3,4,10,1,,27.5,37,23,,4,69.5,,
310,10/5/1997,ST,1,A,0,1200,GOOD,60-40,,4,2,7,11,,20.5,11,50.5,,2,71,,
311,10/5/1997,ST,2,A,0,1600,GOOD,40-10,,5,12,8,7,,50,19,76,,12,229,,
312,10/5/1997,ST,3,A,0,2000,GOOD,60-40,,4,9,12,6,,97,17,50.5,,9,320,,
313,10/5/1997,ST,4,A,0,1600,GOOD,60-40,,4,9,3,14,,26,32,81,,9,98,,
314,10/5/1997,ST,5,A,0,1200,GOOD,80-60,,3,8,5,12,,11.5,25.5,112,,8,15.5,,
315,10/5/1997,ST,6,A,0,1400,GOOD,60-40,,4,14,3,8,,28.5,30,26,,14,90.5,,
316,10/5/1997,ST,7,A,0,1200,GOOD,95-75,,2,5,7,4,,14,22.5,14,,5,41.5,,
317,10/5/1997,ST,8,A,0,1400,GOOD,80-60,,3,2,6,11,,16.5,15,59,,2,42.5,,
318,10/5/1997,ST,9,A,0,1600,GOOD,G,,Hong Kong Group One,4,9,1,,15,26,17.5,,4,34,,
319,10/5/1997,ST,10,A,0,1600,GOOD,80-60,,3,4,14,3,,20,96.5,14,,4,84,,
320,10/8/1997,HV,1,C,0,1650,GOOD,60-40,,4,8,9,5,,15,34,19.5,,8,49,,
321,10/8/1997,HV,2,C,0,1650,GOOD,40-10,,5,12,1,2,,31.5,15.5,28,,12,86.5,,
322,10/8/1997,HV,3,C,0,1000,GOOD,60-40,,4,5,4,1,,22.5,13,22.5,,5,73,,
323,10/8/1997,HV,4,C,0,1000,GOOD,80-60,,3,5,10,12,,89.5,15.5,26,,5,289.5,,
324,10/8/1997,HV,5,C,0,1650,GOOD,60-40,,4,3,9,5,,14,21,25.5,,3,32,,
325,10/8/1997,HV,6,C,0,1650,GOOD,80-60,,3,3,9,11,,39.5,65.5,30.5,,3,135.5,,
326,10/8/1997,HV,7,C,0,1200,GOOD,80-60,,3,4,6,3,,40.5,240,13.5,,4,114,,
327,10/8/1997,HV,8,C,0,1650,GOOD,100-80,,2,4,7,1,,85,21,38,,4,212,,
328,10/11/1997,ST,1,A+3,0,1200,GOOD,G,,Class 4 (Bonus Prize Money),4,3,12,,15.5,13,21,,4,50,,
329,10/11/1997,ST,2,A+3,0,1400,GOOD,40-10,,5,9,1,7,,37.5,22,29,,9,116.5,,
330,10/11/1997,ST,3,A,1,1650,FAST,60-40,,4,8,7,4,,11,33,36.5,,8,19,,
331,10/11/1997,ST,4,A+3,0,1800,GOOD,40-10,,5,4,12,7,,15.5,95,33.5,,4,38,,
332,10/11/1997,ST,5,A,1,1200,FAST,60-40,,4,9,10,4,,23.5,46,48,,9,70.5,,
333,10/11/1997,ST,6,A+3,0,1400,GOOD,G,,Class 4 (Bonus Prize Money),12,2,8,,32,54,19,,12,110,,
334,10/11/1997,ST,7,A+3,0,1800,GOOD,G,,Class 2 (Bonus Prize Money),7,3,11,,12,35,25,,7,23.5,,
335,10/11/1997,ST,8,A+3,0,1600,GOOD,G,,Hong Kong Group One,2,7,1,,10.1,99,13,,2,15.5,,
336,10/11/1997,ST,9,A+3,0,2000,GOOD,G,,Class 3 (Bonus Prize Money),11,2,9,,14.5,31,21.5,,11,34.5,,
337,10/11/1997,ST,10,A+3,0,1200,GOOD,G,,Class 3 (Bonus Prize Money),3,6,1,,15.5,15.5,13.5,,3,29,,
338,10/15/1997,ST,1,B+2,0,1600,GOOD,40-10,,5,4,3,7,,24,13.5,20,,4,81.5,,
339,10/15/1997,ST,2,B+2,0,1800,GOOD,G,,Class 4 (Bonus Prize Money),8,2,5,,16.5,39,53,,8,44,,
340,10/15/1997,ST,3,B+2,0,1200,GOOD,40-10,,5,14,11,5,,36.5,30,44,,14,109,,
341,10/15/1997,ST,4,B+2,0,1200,GOOD,G,,Class 4 (Bonus Prize Money),2,11,13,,51.5,14.5,40.5,,2,198,,
342,10/15/1997,ST,5,B+2,0,1200,GOOD,80-60,,3,2,1,13,,12.5,44.5,26,,2,23.5,,
343,10/15/1997,ST,6,B+2,0,1600,GOOD,G,,Class 4 (Bonus Prize Money),7,10,8,,48.5,57.5,35,,7,146,,
344,10/15/1997,ST,7,B+2,0,1400,GOOD,G,,Class 4 (Bonus Prize Money),3,2,5,,12,25,31,,3,23,,
345,10/15/1997,ST,8,B+2,0,1400,GOOD,110-90,,1,6,11,3,,27,47.5,14,,6,61.5,,
346,10/15/1997,ST,9,B+2,0,1200,GOOD,G,,Class 2 (Bonus Prize Money),13,5,6,,34,22,15,,13,107.5,,
347,10/15/1997,ST,10,B+2,0,1400,GOOD,G,,Class 3 (Bonus Prize Money),2,11,3,,14.5,67,34,,2,26.5,,
348,10/15/1997,ST,11,B+2,0,1600,GOOD,G,,Class 3 (Bonus Prize Money),4,13,10,,16.5,15.5,23.5,,4,43.5,,
349,10/19/1997,ST,1,C,0,1400,GOOD,60-40,625000,4,4,6,8,,42.5,19,11.5,,4,144,,
350,10/19/1997,ST,2,C,0,1200,GOOD,60-40,625000,4,2,4,8,,12.5,17.5,32,,2,23.5,,
351,10/19/1997,ST,3,C,0,1400,GOOD,60-40,625000,4,11,5,3,,27.5,15,40.5,,11,100.5,,
352,10/19/1997,ST,4,C,0,1400,GOOD,40-10,485000,5,4,13,7,,13,38.5,26,,4,27,,
353,10/19/1997,ST,5,A,1,1650,GOOD,110-85,1750000,1,8,6,4,,32.5,29.5,33,,8,89.5,,
354,10/19/1997,ST,6,C,0,1000,GOOD,85-60,850000,3,3,5,1,,10.1,24,26,,3,18,,
355,10/19/1997,ST,7,C,0,1600,GOOD,90-70,1150000,2,9,7,4,,22,14.5,14,,9,82.5,,
356,10/19/1997,ST,8,C,0,1000,GOOD,G,4500000,Hong Kong Group One,2,7,3,,27.5,83,13.5,,2,153.5,,
357,10/19/1997,ST,9,A,1,1650,GOOD,85-60,850000,3,9,7,2,,11.5,33,19.5,,9,28.5,,
358,10/19/1997,ST,10,C,0,1400,GOOD,80-60,850000,3,3,4,13,,37,87,65,,3,139,,
359,10/22/1997,HV,1,A,0,1650,GOOD,40-0,485000,5,7,4,11,,35.5,30.5,35.5,,7,84.5,,
360,10/22/1997,HV,2,A,0,1800,GOOD,60-40,625000,4,2,4,6,,26.5,18,27.5,,2,90,,
361,10/22/1997,HV,3,A,0,1000,GOOD,100-80,1150000,2,5,2,1,,63.5,12,16.5,,5,312,,
362,10/22/1997,HV,4,A,0,1650,GOOD,60-40,625000,4,8,10,3,,13.5,16.5,37.5,,8,25,,
363,10/22/1997,HV,5,A,0,1200,GOOD,60-40,625000,4,1,8,3,,17,77.5,28,,1,47,,
364,10/22/1997,HV,6,A,0,1650,GOOD,80-60,850000,3,12,5,10,,16.5,20.5,55.5,,12,42,,
365,10/22/1997,HV,7,A,0,1800,GOOD,80-60,850000,3,7,5,12,,29,29,33.5,,7,94,,
366,10/22/1997,HV,8,A,0,1200,GOOD,80-60,850000,3,5,9,2,,23.5,65,25.5,,5,70,,
367,10/26/1997,ST,1,A,1,1200,GOOD,40-0,485000,5,8,5,3,,127.5,26.5,11.5,,8,523.5,,
368,10/26/1997,ST,2,C+3,0,1600,GOOD,40-0,485000,5,9,13,7,,14,102,61,,9,31.5,,
369,10/26/1997,ST,3,C+3,0,1000,GOOD,65-40,625000,4,2,11,14,,16.5,172,86,,2,61.5,,
370,10/26/1997,ST,4,A,1,1200,GOOD,105-80,1400000,1,1,9,5,,10.5,22,27,,1,14.5,,
371,10/26/1997,ST,5,C+3,0,1400,GOOD,60-40,625000,4,10,7,13,,34.5,35.5,34,,10,129,,
372,10/26/1997,ST,6,C+3,0,1600,GOOD,60-40,625000,4,10,6,12,,17,32.5,29,,10,38,,
373,10/26/1997,ST,7,A,1,1200,GOOD,80-60,850000,3,2,9,7,,17,35.5,81,,2,34.5,,
374,10/26/1997,ST,8,C+3,0,1800,GOOD,G,2300000,Hong Kong Group Three,7,8,2,,19,16,19,,7,52,,
375,10/26/1997,ST,9,C+3,0,1600,GOOD,80-60,850000,3,4,1,5,,57.5,28.5,17,,4,256.5,,
376,10/26/1997,ST,10,C+3,0,1400,GOOD,95-75,1150000,2,9,2,10,,13,34.5,45.5,,9,21.5,,
377,10/26/1997,ST,11,C+3,0,1400,GOOD,80-60,850000,3,2,8,3,,12.5,47.5,14,,2,20,,
378,10/29/1997,HV,1,C+3,0,1000,GOOD,40-0,485000,5,6,11,9,,16.5,32,64,,6,44,,
379,10/29/1997,HV,2,C+3,0,2200,GOOD,40-0,485000,5,9,7,1,,20,28.5,31,,9,53,,
380,10/29/1997,HV,3,C+3,0,1200,GOOD,60-40,625000,4,6,2,11,,20,30,16,,6,47.5,,
381,10/29/1997,HV,4,C+3,0,1200,GOOD,60-40,625000,4,1,4,11,,13,20.5,19.5,,1,30.5,,
382,10/29/1997,HV,5,C+3,0,1650,GOOD,60-40,625000,4,1,2,12,,12.5,32,57,,1,26,,
383,10/29/1997,HV,6,C+3,0,1650,GOOD,80-60,850000,3,2,4,7,,27,26,16,,2,78.5,,
384,10/29/1997,HV,7,C+3,0,1200,GOOD,80-60,850000,3,7,2,10,,18.5,15,38,,7,42.5,,
385,10/29/1997,HV,8,C+3,0,1800,GOOD,100-80,1150000,2,2,8,6,,14,68,52.5,,2,27.5,,
386,11/2/1997,ST,1,A,0,1000,GOOD,G,750000,Griffin Race,1,2,6,,17.5,11,18.5,,1,57,,
387,11/2/1997,ST,2,A,1,1200,GOOD,60-40,625000,4,10,2,12,,12,30,29,,10,28,,
388,11/2/1997,ST,3,A,0,1200,GOOD,80-60,850000,3,1,14,13,,11,54.5,20,,1,14,,
389,11/2/1997,ST,4,A,0,1600,GOOD,100-80,1150000,2,1,3,4,,29,21,37,,1,108,,
390,11/2/1997,ST,5,A,0,2000,GOOD,60-40,625000,4,13,6,3,,22.5,24,42.5,,13,67,,
391,11/2/1997,ST,6,A,1,1650,GOOD,60-40,625000,4,14,8,13,,46.5,22,61.5,,14,110.5,,
392,11/2/1997,ST,7,A,0,1400,GOOD,65-40,625000,4,2,12,5,,20.5,40,20,,2,54,,
393,11/2/1997,ST,8,A,0,1400,GOOD,110-90,1750000,1,3,12,9,,45,15.5,33,,3,223.5,,
394,11/2/1997,ST,9,A,0,1800,GOOD,G,3000000,Hong Kong Group Two,3,1,9,,33.5,20.5,50.5,,3,121.5,,
395,11/2/1997,ST,10,A,0,1800,GOOD,80-60,850000,3,4,10,6,,15.5,13,18.5,,4,40,,
396,11/2/1997,ST,11,A,0,1200,GOOD,95-75,1150000,2,5,8,13,,23.5,44,13,,5,82,,
397,11/5/1997,HV,1,B,0,1650,GOOD,60-40,625000,4,7,8,9,,24.5,19.5,26,,7,64.5,,
398,11/5/1997,HV,2,B,0,1650,GOOD,40-10,485000,5,7,2,9,,16,32.5,26.5,,7,38.5,,
399,11/5/1997,HV,3,B,0,1000,GOOD,60-40,625000,4,9,4,12,,51,19.5,31.5,,9,179,,
400,11/5/1997,HV,4,B,0,1200,GOOD,60-40,625000,4,6,8,9,,15,16.5,25,,6,37.5,,
401,11/5/1997,HV,5,B,0,1650,GOOD,60-40,625000,4,8,7,12,,27,19.5,16.5,,8,75,,
402,11/5/1997,HV,6,B,0,1000,GOOD,80-60,850000,3,1,4,5,,13,16.5,94.5,,1,22.5,,
403,11/5/1997,HV,7,B,0,1200,GOOD,85-60,850000,3,1,9,5,,23,28,14.5,,1,65,,
404,11/5/1997,HV,8,B,0,1650,GOOD,80-60,850000,3,11,1,9,,16.5,29,13,,11,44.5,,
405,11/9/1997,ST,1,A+3,0,1600,GOOD,60-40,625000,4,6,4,11,,13.5,328.5,21,,6,35,,
406,11/9/1997,ST,2,A+3,0,1200,GOOD,60-40,625000,4,8,4,3,,25.5,19.5,12,,8,75,,
407,11/9/1997,ST,3,A+3,0,1800,GOOD,100-80,1150000,2,1,3,7,,24.5,11,12,,1,103,,
408,11/9/1997,ST,4,A+3,0,1400,GOOD,40-0,485000,5,10,14,4,,70.5,72,55.5,,10,236.5,,
409,11/9/1997,ST,5,A+3,0,1400,GOOD,60-40,625000,4,2,1,5,,11.5,17,31.5,,2,17,,
410,11/9/1997,ST,6,A+3,0,1200,GOOD,80-60,850000,3,1,6,13,,12,17,19.5,,1,22.5,,
411,11/9/1997,ST,7,A+3,0,2000,GOOD,G,8000000,Hong Kong Group One,1,2,6,,10.1,15.5,19,,1,13,,
412,11/9/1997,ST,8,A+3,0,1200,GOOD,G,4500000,Hong Kong Group One,10,2,1,,56,14.5,11.5,,10,512.5,,
413,11/9/1997,ST,9,A+3,0,1600,GOOD,80-60,850000,3,10,3,4,,16.5,18,58.5,,10,39,,
414,11/9/1997,ST,10,A+3,0,1400,GOOD,80-60,850000,3,2,11,5,,18,33.5,60.5,,2,51.5,,
415,11/12/1997,HV,1,C,0,1200,GOOD,60-40,625000,4,4,2,3,,19,20,44,,4,69,,
416,11/12/1997,HV,2,C,0,1800,GOOD,40-10,485000,5,1,4,10,,18.5,21,20,,1,53.5,,
417,11/12/1997,HV,3,C,0,1650,GOOD,60-40,625000,4,9,5,1,,38,18.5,36,,9,125.5,,
418,11/12/1997,HV,4,C,0,1200,GOOD,80-60,850000,3,3,10,7,,19,28,21,,3,47.5,,
419,11/12/1997,HV,5,C,0,1650,GOOD,85-60,850000,3,12,6,4,,46,35.5,23,,12,170.5,,
420,11/12/1997,HV,6,C,0,1650,GOOD,105-80,1400000,1,4,10,2,,19.5,22,13,,4,58.5,,
421,11/12/1997,HV,7,C,0,1800,GOOD,80-60,850000,3,6,3,1,,17,21,17.5,,6,36.5,,
422,11/12/1997,HV,8,C,0,1200,GOOD,105-80,1400000,1,8,9,12,,13,88,29.5,,8,25.5,,
423,11/16/1997,ST,1,C,0,1600,GOOD,G,1600000,Restricted Race,1,3,,,18,15,,,1,38.5,,
424,11/16/1997,ST,2,C,0,1000,GOOD,60-40,625000,4,6,2,7,,13.5,26.5,121,,6,35,,
425,11/16/1997,ST,3,C,0,1600,GOOD TO YIELDING,40-10,485000,5,3,13,5,,49.5,82.5,21.5,,3,185.5,,
426,11/16/1997,ST,4,C,0,1400,GOOD TO YIELDING,60-40,625000,4,1,9,11,,12,50.5,58,,1,37.5,,
427,11/16/1997,ST,5,C,0,1800,GOOD TO YIELDING,60-40,625000,4,10,12,2,,14.5,44.5,60.5,,10,35,,
428,11/16/1997,ST,6,C,0,1400,GOOD TO YIELDING,60-40,625000,4,9,1,4,,18.5,22,23.5,,9,45.5,,
429,11/16/1997,ST,7,C,0,1000,GOOD TO YIELDING,80-60,850000,3,13,5,9,,12.5,55,36.5,,13,28,,
430,11/16/1997,ST,8,C,0,1200,GOOD TO YIELDING,80-60,850000,3,12,6,7,,46,45,20,,12,221.5,,
431,11/16/1997,ST,9,C,0,1400,GOOD TO YIELDING,G,2300000,Hong Kong Group Three,1,2,4,,28,33,47,,1,95.5,,
432,11/16/1997,ST,10,C,0,1400,GOOD TO YIELDING,80-60,850000,3,4,13,3,,14,10.5,16,,4,29,,
433,11/16/1997,ST,11,C,0,1400,GOOD TO YIELDING,100-80,1150000,2,6,9,1,,10.1,107.5,20,,6,14,,
434,11/19/1997,ST,1,A,1,1200,GOOD,40-0,485000,5,7,2,8,,25.5,17,43,,7,81,,
435,11/19/1997,ST,2,A,1,1200,GOOD,85-60,850000,3,7,1,6,,19.5,13.5,23.5,,7,81,,
436,11/19/1997,ST,3,A,1,1200,GOOD,60-40,625000,4,4,7,5,,28.5,14.5,41,,4,108,,
437,11/19/1997,ST,4,A,1,1650,GOOD,40-0,485000,5,13,12,5,,53.5,57,91.5,,13,196.5,,
438,11/19/1997,ST,5,A,1,1200,GOOD,80-60,850000,3,5,7,8,,30.5,33,45,,5,83,,
439,11/19/1997,ST,6,A,1,1650,GOOD,60-40,625000,4,5,8,3,,21.5,35,13.5,,5,69.5,,
440,11/19/1997,ST,7,A,1,1650,GOOD,100-80,1150000,2,7,3,2,,36.5,47.5,79,,7,119.5,,
441,11/19/1997,ST,8,A,1,1650,GOOD,80-60,850000,3,6,1,10,,114,45,22.5,,6,567,,
442,11/22/1997,ST,1,C+3,0,1000,GOOD TO YIELDING,G,750000,Griffin Race,7,8,1,,14.5,17,11,,7,60.5,,
443,11/22/1997,ST,2,C+3,0,1000,GOOD TO YIELDING,60-40,625000,4,1,8,12,,15,56,75.5,,1,44.5,,
444,11/22/1997,ST,3,C+3,0,1200,GOOD TO YIELDING,60-40,625000,4,5,3,12,,20,12,52.5,,5,82.5,,
445,11/22/1997,ST,4,C+3,0,1400,GOOD TO YIELDING,40-0,485000,5,9,4,3,,34.5,25.5,22.5,,9,119,,
446,11/22/1997,ST,5,C+3,0,1400,GOOD TO YIELDING,60-40,625000,4,9,4,13,,36,28.5,15,,9,127.5,,
447,11/22/1997,ST,6,C+3,0,1600,GOOD TO YIELDING,60-40,625000,4,8,5,2,,24.5,15,25.5,,8,86.5,,
448,11/22/1997,ST,7,C+3,0,1800,GOOD TO YIELDING,80-60,850000,3,8,11,2,,12,31.5,117.5,,8,22.5,,
449,11/22/1997,ST,8,C+3,0,1000,GOOD TO YIELDING,100-80,1150000,2,4,10,12,,16.5,18,61,,4,43,,
450,11/22/1997,ST,9,C+3,0,1400,GOOD TO YIELDING,80-60,850000,3,13,6,10,,98.5,14.5,36.5,,13,474.5,,
451,11/22/1997,ST,10,C+3,0,1800,GOOD TO YIELDING,105-80,1400000,1,2,6,7,,14,34.5,28.5,,2,24,,
452,11/26/1997,HV,1,A,0,1800,GOOD,40-0,485000,5,2,9,10,,42,49,40.5,,2,141.5,,
453,11/26/1997,HV,2,A,0,2200,GOOD,60-40,625000,4,9,11,6,,38.5,23.5,41.5,,9,127,,
